"","StateFIPS","panel","id","age","ageyng","numkids","black","metro","Y0","Q0","less_hs","hs","some_coll","coll","SOI","Q","year","EMP","EARN","AFDC","FS","fips","unemp","cpi","chcare","amt_fam1","amt_fam2","amt_for1","amt_rel1","amt_rel2","amt_nan1","amt_nan2","usecare","paid_cc","ccuniv1","ccuniv2"
"4605",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,6.2,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4606",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,6.1,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4607",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1993,NA,NA,NA,NA,5.0000000000003,5.9,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4608",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1994,FALSE,NA,TRUE,TRUE,5.0000000000003,5.8,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4609",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1994,FALSE,NA,TRUE,TRUE,5.0000000000003,5.7,0.873222748815166,114.518317503392,NA,NA,NA,25,NA,NA,NA,TRUE,1,1,0
"4610",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1994,FALSE,NA,TRUE,TRUE,5.0000000000003,5.4,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1994,NA,NA,NA,NA,5.0000000000003,5.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,1,1995,FALSE,NA,TRUE,TRUE,5.0000000000003,4.9,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4613",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,2,1995,FALSE,NA,TRUE,TRUE,5.0000000000003,4.8,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4614",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,3,1995,NA,NA,NA,NA,5.0000000000003,4.8,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4615",5,1993,41775420911101,23,2,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,4,4,1995,NA,NA,NA,NA,5.0000000000003,4.9,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4616",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,1,1993,FALSE,NA,TRUE,NA,10.0000000000003,4.8,0.84478672985782,0,NA,NA,NA,NA,NA,NA,NA,TRUE,0,1,1
"4617",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,2,1993,NA,NA,NA,NA,10.0000000000003,4.7,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,3,1993,FALSE,NA,TRUE,TRUE,10.0000000000003,4.9,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4619",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,4,1993,FALSE,NA,TRUE,TRUE,10.0000000000003,5.1,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4620",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,1,1994,FALSE,NA,TRUE,TRUE,10.0000000000003,5.2,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4621",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,2,1994,NA,NA,NA,NA,10.0000000000003,5.1,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4622",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,3,1994,NA,NA,NA,NA,10.0000000000003,4.7,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4623",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,4,1994,NA,NA,NA,NA,10.0000000000003,4.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4624",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,1,1995,NA,NA,NA,NA,10.0000000000003,4,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,2,1995,NA,NA,NA,NA,10.0000000000003,4.1,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4626",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,3,1995,NA,NA,NA,NA,10.0000000000003,4.3,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4627",10,1993,42312340011101,29,4,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,8,4,1995,NA,NA,NA,NA,10.0000000000003,4.4,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4628",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,1,1993,FALSE,NA,TRUE,NA,32.0000000000003,6.9,0.84478672985782,0,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"4629",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,2,1993,NA,NA,NA,NA,32.0000000000003,7,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4630",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,3,1993,TRUE,2104.15512465374,TRUE,FALSE,32.0000000000003,7,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4631",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,4,1993,TRUE,1042.69045984901,TRUE,TRUE,32.0000000000003,6.7,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4632",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,1,1994,FALSE,NA,TRUE,TRUE,32.0000000000003,6.5,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4633",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,2,1994,NA,NA,NA,NA,32.0000000000003,6.4,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4634",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,3,1994,FALSE,NA,FALSE,TRUE,32.0000000000003,6.2,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4635",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,4,1994,FALSE,NA,FALSE,TRUE,32.0000000000003,6.1,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4636",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,1,1995,FALSE,NA,FALSE,TRUE,32.0000000000003,5.8,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4637",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,2,1995,NA,NA,NA,NA,32.0000000000003,5.7,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4638",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,3,1995,FALSE,NA,FALSE,TRUE,32.0000000000003,5.5,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4639",32,1993,42335892511101,43,13,2,0,"Residual",1993,1,FALSE,TRUE,FALSE,FALSE,29,4,1995,FALSE,NA,FALSE,TRUE,32.0000000000003,5.4,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4640",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,1,1992,TRUE,2420.15930485156,FALSE,NA,38.0000000000003,4.4,0.818127962085308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4641",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,2,1992,NA,NA,NA,NA,38.0000000000003,4.6,0.826421800947867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4642",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,3,1992,TRUE,4235.01779359431,FALSE,FALSE,38.0000000000003,4.6,0.832345971563981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4643",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,4,1992,TRUE,2985.54583921016,FALSE,FALSE,38.0000000000003,4.6,0.840047393364929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4644",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,1,1993,TRUE,3693.23983169705,FALSE,FALSE,38.0000000000003,4.5,0.84478672985782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4645",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,2,1993,NA,NA,NA,NA,38.0000000000003,4.3,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4646",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,3,1993,TRUE,4909.69529085872,FALSE,FALSE,38.0000000000003,4.3,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4647",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,4,1993,TRUE,3652.89224433768,FALSE,FALSE,38.0000000000003,4.2,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4648",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,1,1994,TRUE,3640.39945280438,FALSE,FALSE,38.0000000000003,4.1,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4649",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,2,1994,NA,NA,NA,NA,38.0000000000003,3.8,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4650",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,3,1994,TRUE,3685.39083557951,FALSE,FALSE,38.0000000000003,3.6,0.87914691943128,181.99460916442,NA,40,NA,NA,NA,NA,NA,TRUE,1,0,1
"4651",38,1992,42365146511103,21,16,1,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,35,4,1994,TRUE,2133.99331103679,FALSE,FALSE,38.0000000000003,3.6,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4652",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,2,1992,FALSE,NA,TRUE,NA,5.0000000000003,7.2,0.826421800947867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4653",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,3,1992,FALSE,NA,FALSE,FALSE,5.0000000000003,7,0.832345971563981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4654",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,4,1992,FALSE,NA,FALSE,TRUE,5.0000000000003,6.8,0.840047393364929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4655",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,1,1993,NA,NA,NA,NA,5.0000000000003,6.4,0.84478672985782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4656",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,2,1993,FALSE,NA,FALSE,FALSE,5.0000000000003,6.2,0.853080568720379,281.333333333333,NA,60,NA,NA,NA,NA,NA,TRUE,1,1,1
"4657",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,3,1993,TRUE,3871.64542936288,TRUE,TRUE,5.0000000000003,6.1,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4658",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,4,1993,FALSE,NA,TRUE,FALSE,5.0000000000003,5.9,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4659",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,1,1994,NA,NA,NA,NA,5.0000000000003,5.8,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4660",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,2,1994,FALSE,NA,FALSE,FALSE,5.0000000000003,5.7,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4661",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,3,1994,TRUE,2784.51752021563,FALSE,TRUE,5.0000000000003,5.4,0.87914691943128,0,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1,0
"4662",5,1992,42712309811102,20,0,3,0,"Residual",1992,2,FALSE,TRUE,FALSE,FALSE,4,4,1994,FALSE,NA,FALSE,FALSE,5.0000000000003,5.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4663",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,2,1992,TRUE,NA,FALSE,NA,5.0000000000003,7.2,0.826421800947867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4664",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,3,1992,TRUE,1881.42918149466,FALSE,FALSE,5.0000000000003,7,0.832345971563981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4665",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,4,1992,TRUE,889.235543018336,FALSE,FALSE,5.0000000000003,6.8,0.840047393364929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4666",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,1,1993,NA,NA,NA,NA,5.0000000000003,6.4,0.84478672985782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4667",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,2,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,6.2,0.853080568720379,187.555555555556,40,NA,NA,NA,NA,NA,NA,TRUE,1,1,0
"4668",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,3,1993,FALSE,NA,TRUE,TRUE,5.0000000000003,6.1,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4669",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,4,1993,TRUE,1390.25394646534,TRUE,TRUE,5.0000000000003,5.9,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4670",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,1,1994,NA,NA,NA,NA,5.0000000000003,5.8,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4671",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,2,1994,FALSE,NA,TRUE,TRUE,5.0000000000003,5.7,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4672",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,3,1994,FALSE,NA,TRUE,TRUE,5.0000000000003,5.4,0.87914691943128,90.9973045822102,NA,NA,20,NA,NA,NA,NA,TRUE,1,1,0
"4673",5,1992,42736906911103,16,15,2,0,"Residual",1992,2,TRUE,FALSE,FALSE,FALSE,4,4,1994,TRUE,846.822742474916,TRUE,TRUE,5.0000000000003,5.2,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4674",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,1,1992,TRUE,110.007241129616,TRUE,NA,29.0000000000003,6.2,0.818127962085308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4675",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,2,1992,FALSE,NA,TRUE,TRUE,29.0000000000003,6.3,0.826421800947867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4676",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,3,1992,FALSE,NA,TRUE,TRUE,29.0000000000003,6.2,0.832345971563981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4677",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,4,1992,NA,NA,NA,NA,29.0000000000003,6,0.840047393364929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4678",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,1,1993,FALSE,NA,TRUE,TRUE,29.0000000000003,6.2,0.84478672985782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4679",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,2,1993,TRUE,2532,TRUE,TRUE,29.0000000000003,6.4,0.853080568720379,0,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,1
"4680",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,3,1993,FALSE,NA,TRUE,TRUE,29.0000000000003,6.3,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4681",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,4,1993,NA,NA,NA,NA,29.0000000000003,6.1,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4682",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,1,1994,FALSE,NA,TRUE,TRUE,29.0000000000003,5.7,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4683",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,2,1994,FALSE,NA,TRUE,TRUE,29.0000000000003,5.3,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4684",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,3,1994,TRUE,2900.53908355795,FALSE,TRUE,29.0000000000003,5,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4685",29,1992,42865194011101,43,11,2,0,"Metro",1992,1,FALSE,FALSE,TRUE,FALSE,26,4,1994,NA,NA,NA,NA,29.0000000000003,5,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4686",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,1,1993,TRUE,3373.63253856942,FALSE,NA,37.0000000000003,5.7,0.84478672985782,0,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,1
"4687",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,2,1993,TRUE,703.333333333333,FALSE,FALSE,37.0000000000003,5.4,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4688",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,3,1993,TRUE,1402.77008310249,FALSE,FALSE,37.0000000000003,5,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4689",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,4,1993,NA,NA,NA,NA,37.0000000000003,4.7,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4690",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,1,1994,TRUE,484.924760601915,FALSE,TRUE,37.0000000000003,4.6,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4691",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,2,1994,TRUE,3435.54952510176,FALSE,FALSE,37.0000000000003,4.5,0.873222748815166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4692",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,3,1994,TRUE,1395.67115902965,FALSE,FALSE,37.0000000000003,4.5,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4693",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,4,1994,NA,NA,NA,NA,37.0000000000003,4.3,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4694",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,1,1995,TRUE,2046.82634730539,FALSE,FALSE,37.0000000000003,4,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4695",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,2,1995,TRUE,1715.22580645161,FALSE,FALSE,37.0000000000003,4.2,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4696",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,3,1995,TRUE,1414.5993442623,FALSE,FALSE,37.0000000000003,4.5,0.903436018957346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4697",37,1993,43003862511101,39,10,2,0,"Metro",1993,1,FALSE,TRUE,FALSE,FALSE,34,4,1995,NA,NA,NA,NA,37.0000000000003,4.6,0.910545023696682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4698",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,1,1993,TRUE,284.095371669004,FALSE,NA,31.0000000000003,2.9,0.84478672985782,23.6746143057503,5,NA,NA,NA,NA,NA,NA,TRUE,1,1,0
"4699",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,2,1993,TRUE,351.666666666667,FALSE,TRUE,31.0000000000003,2.9,0.853080568720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4700",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,3,1993,TRUE,631.246537396122,FALSE,TRUE,31.0000000000003,2.7,0.855450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4701",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,4,1993,NA,NA,NA,NA,31.0000000000003,2.6,0.863151658767772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4702",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,1,1994,TRUE,838.227086183311,FALSE,TRUE,31.0000000000003,2.7,0.866113744075829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4703",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,2,1994,TRUE,831.402985074627,FALSE,FALSE,31.0000000000003,2.7,0.873222748815166,0,NA,NA,NA,NA,NA,NA,NA,TRUE,0,1,0
"4704",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,3,1994,TRUE,2047.43935309973,FALSE,FALSE,31.0000000000003,2.5,0.87914691943128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4705",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,4,1994,NA,NA,NA,NA,31.0000000000003,2.6,0.885663507109005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4706",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,1,1995,TRUE,1475.73652694611,FALSE,FALSE,31.0000000000003,2.5,0.890402843601896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4707",31,1993,43012350911101,26,3,2,0,"Metro",1993,1,FALSE,FALSE,TRUE,FALSE,28,2,1995,TRUE,1935.25477287689,FALSE,FALSE,31.0000000000003,2.6,0.899881516587678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
